SMILES,AlogP,Molecular_Weight,Num_H_Acceptors,Num_H_Donors,Num_RotatableBonds
CC(C)(C)C1=CC=C(C=C1)S(=O)(=O)NC2=C(C(=NC(=N2)C3=NC=CC=N3)OCCO)OC4=CC=CC=C4OC ,4.203900000000003,551.6250000000002,10,2,10
CC1=C(N(N=C1C(=O)NN2CCCCC2)C3=C(C=C(C=C3)Cl)Cl)C4=CC=C(C=C4)Cl.Cl ,6.360420000000005,500.2569999999999,4,1,4
C1C2CNCC1C3=CC4=NC=CN=C4C=C23 ,1.8038999999999998,211.26799999999997,3,1,0
C1CN(CC1C(C2=CC=CC=C2)(C3=CC=CC=C3)C(=O)N)CCC4=CC5=C(C=C4)OCC5 ,3.9575000000000022,426.56000000000034,3,1,7
C1=CC(=C(C(=C1)Cl)SC(CCC2=CC=C(C=C2)Cl)CN3C=CN=C3)Cl.[N+](=O)(O)[O-] ,6.289300000000005,474.797,5,1,7
CNC(=O)C1=CC=CC=C1SC2=CC3=C(C=C2)C(=NN3)C=CC4=CC=CC=N4 ,4.6391000000000036,386.48,4,2,5
C=C1[C@H](C[C@@H]([C@H]1CO)O)N2C=NC3=C2NC(=NC3=O)N ,-0.8278000000000001,277.284,7,4,2
CC1(CC(=O)N(C1=O)C)C2=CC=CC=C2 ,1.3329999999999997,203.241,2,0,1
C1CCC(CC1)(C2=CC=CC=C2)N3CCCCC3 ,4.331900000000004,243.39399999999995,1,0,2
CC1=NC(=O)C2=C(N1)C=CC(=C2)CN(C)C3=CC=C(S3)C(=O)N[C@@H](CCC(=O)O)C(=O)O ,1.9772199999999995,458.4960000000002,7,4,9
CC1=C(C(=C(C=C1C2(C3=CC=CC=C3S(=O)(=O)O2)C4=CC(=C(C(=C4C)Br)O)Br)Br)O)Br ,6.775440000000003,698.0210000000002,5,2,2
CC#CCC(C)[C@@H](C=CC1[C@@H](C[C@H]2[C@@H]1CC(=CCCCC(=O)O)C2)O)O ,3.5413000000000032,360.4940000000001,3,3,8
CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N.COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N ,2.6236199999999994,543.6060000000002,12,4,8
C[N+]1(CCC2=CC(=C(C=C2C1CC3=CC(=C(C=C3)OC)OC)OC)OC)CCC(=O)OCCCCCOC(=O)CC[N+]4(CCC5=CC(=C(C=C5C4CC6=CC(=C(C=C6)OC)OC)OC)OC)C.C1=CC=C(C=C1)S(=O)(=O)[O-].C1=CC=C(C=C1)S(=O)(=O)[O-] ,9.246900000000004,1243.501,18,0,26
C[N+]1(CCC2=CC(=C(C=C2C1CC3=CC(=C(C=C3)OC)OC)OC)OC)CCC(=O)OCCCCCOC(=O)CC[N+]4(CCC5=CC(=C(C=C5C4CC6=CC(=C(C=C6)OC)OC)OC)OC)C ,8.06550000000001,929.1609999999998,12,0,24
CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CSC=C3)C(=O)O)C(=O)O)C.C1[C@@H]2N(C1=O)[C@H](/C(=C/CO)/O2)C(=O)O ,-0.5475999999999983,583.5970000000004,10,5,7
C1=CC(=C(C(=C1)F)CN2C=C(N=N2)C(=O)N)F ,0.7035,238.19699999999997,4,1,3
C1CC1NC2=NC(=NC3=C2N=CN3[C@@H]4C[C@@H](C=C4)CO)N.C1[C@H](O[C@H](S1)CO)N2C=CC(=NC2=O)N ,0.4982000000000006,515.6000000000003,14,5,6
CC(C)(C(=O)O)OC1=CC=C(C=C1)CCNC(=O)C2=CC=C(C=C2)Cl ,3.5545000000000018,361.82500000000005,3,2,7
C1CN(CCC1NC(=O)C2=CC=CC=C2C3=CC=C(C=C3)C(F)(F)F)CCCCC4(C5=CC=CC=C5C6=CC=CC=C64)C(=O)NCC(F)(F)F ,8.382100000000007,693.7320000000003,3,2,10
C[C@H](C(=O)N)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCCNC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC2=CC=C(C=C2)NC(=O)N)NC(=O)[C@H](CC3=CC=C(C=C3)NC(=O)[C@@H]4CC(=O)NC(=O)N4)NC(=O)[C@H](CO)NC(=O)[C@@H](CC5=CN=CC=C5)NC(=O)[C@@H](CC6=CC=C(C=C6)Cl)NC(=O)[C@@H](CC7=CC8=CC=CC=C8C=C7)NC(=O)C ,1.5146999999999817,1632.2890000000002,18,17,41
C1CC(C1)(C(=O)O)C(=O)O.N.N.[Pt] ,0.6474000000000001,373.26599999999996,4,4,2
CCN(CC)CCOC(=O)C1=CC=C(C=C1)N.CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C.O ,1.8035000000000023,588.7270000000002,8,3,10
C[C@@H](C1=NC=NC=C1F)[C@](CN2C=NC=N2)(C3=C(C=C(C=C3)F)F)O ,2.1769000000000003,349.31600000000003,6,1,5
CCC1=C2C=C3C(=C(C(=CC4=NC(=CC5=NC(=CC(=C1C)N2)C(=C5CCC(=O)O)C)C(=C4C)CCC(=O)O)N3)C(C)O)C.[Na+] ,4.142340000000003,605.6910000000004,5,5,8
C1=C(C(=C(C(=C1I)NC(=O)CCCCC(=O)NC2=C(C=C(C(=C2I)C(=O)O)I)I)I)C(=O)O)I ,6.848200000000002,1139.7640000000004,4,4,9
CC(CN1CC(=O)NC(=O)C1)N2CC(=O)NC(=O)C2 ,-2.708299999999996,268.27299999999997,6,2,3
CNC(=O)C1=CN(N=C1)C2=NC3=C(C(=N2)N)N=CN3[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O ,-2.4346999999999976,390.36000000000007,12,5,4
CC[C@H](C)[C@@H](C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CS)C(=O)N[C@@H](CS)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CO)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CS)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC1=CC=C(C=C1)O)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CC2=CC=C(C=C2)O)C(=O)N[C@@H](CS)C(=O)N[C@@H](CC(=O)N)C(=O)O)NC(=O)CN.C[C@H]([C@@H](C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)O)NC(=O)[C@H](CC1=CC=C(C=C1)O)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CC3=CC=CC=C3)NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(=O)O)NC(=O)CNC(=O)[C@H](CS)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC4=CC=C(C=C4)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC5=CN=CN5)NC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CS)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC6=CN=CN6)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC7=CC=CC=C7)N)O ,-22.01003000000029,5831.68999999999,84,86,187
CC(C)CC1CN2CCC3=CC(=C(C=C3C2CC1=O)OC)OC ,3.238100000000002,317.4290000000001,4,0,4
CN(C)C/C=C/C(=O)NC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=C(C=C3)F)Cl)O[C@@H]4CCOC4 ,4.389900000000003,485.94700000000023,7,2,8
C[C@@H](C(=O)OC(C)C)NP(=O)(OC[C@@H]1[C@H](C([C@@H](O1)N2C=CC(=O)NC2=O)(C)F)O)OC3=CC=CC=C3 ,1.6564999999999994,529.4580000000002,10,3,10
CCN[C@H]1CN(S(=O)(=O)C2=C1C=C(S2)S(=O)(=O)N)CCCOC.CC(C)(C)NC[C@@H](COC1=NSN=C1N2CCOCC2)O ,0.5894000000000048,699.944,15,4,13
CC(C)C[C@@H](C(=O)[C@]1(CO1)C)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC3=CC=CC=C3)NC(=O)CN4CCOCC4 ,2.5835000000000052,719.924,8,4,20
CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)O)(C)O.C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@H]([C@@H](CO)O)[C@@H]([C@H](C(=O)O)O)O)O)O)O)O ,-3.8832999999999984,1092.2330000000006,25,14,15
CC1=NC2=C(N1)CCN(C3=CC=CC=C32)C(=O)C4=CC=C(C=C4)NC(=O)C5=CC=CC=C5C6=CC=CC=C6 ,6.507320000000005,498.5860000000002,3,2,4
CC(C1=C(C=CC(=C1Cl)F)Cl)OC2=C(N=CC(=C2)C3=CN(N=C3)C4CCNCC4)N ,5.037700000000004,450.3450000000002,6,2,5
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C)O)CC[C@@H]4[C@@]3(COC(=O)C4)C ,3.5431000000000026,306.446,3,1,0
CC1=C2C(=C(C(=C1C)OC(=O)CCC(=O)OCCO)C)CCC(O2)(C)CCCC(C)CCCC(C)CCCC(C)C ,8.355760000000009,574.8430000000003,6,1,18
B1(C2=C(CO1)C=C(C=C2)F)O ,0.04340000000000005,151.93299999999996,2,1,0
CC(C)C1=NC(=CS1)CN(C)C(=O)NC(CCN2CCOCC2)C(=O)NC(CCC(CC3=CC=CC=C3)NC(=O)OCC4=CN=CS4)CC5=CC=CC=C5 ,6.000700000000006,776.0420000000001,10,3,19
CC(=O)O.C1CC[C@H]2[C@@H](C1)CC(N2C(=O)C3CC4=CC=CC=C4CN3C(=O)[C@H](CO)NC(=O)[C@H](CC5=CC=CS5)NC(=O)CNC(=O)C6C[C@H](CN6C(=O)C7CCCN7C(=O)C(CCCN=C(N)N)NC(=O)[C@@H](CCCN=C(N)N)N)O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)O ,-4.932100000000022,1364.6000000000006,18,16,30
CC(=O)C1=CC(=C(C=C1)OCCCN2CCC(CC2)C3=NOC4=C3C=CC(=C4)F)OC ,4.826600000000004,426.4880000000001,6,0,8
CC(C)C1C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=C(C=C4)O)NC(=O)C(CC5=CC6=CC=CC=C6C=C5)N)C(=O)NC(C(C)O)C(=O)N.CC(=O)O ,0.9125000000000085,1156.399,15,14,17
CC(C(CN1C=NC=N1)(C2=C(C=C(C=C2)F)F)O)N3CCC(=C)CC3 ,2.4846000000000004,348.3970000000002,5,1,5
CC1=C(C=CC2=C1C(=NC(=N2)N)N)CNC3=CC(=C(C(=C3)OC)OC)OC.C(=O)[C@@H]([C@H]([C@@H]([C@@H](C(=O)O)O)O)O)O ,-0.5459799999999992,563.5640000000004,14,8,11
C[N+]1(CCC2=CC(=C(C=C2[C@H]1CC3=CC(=C(C(=C3)OC)OC)OC)OC)OC)CCCOC(=O)CCC=CCCC(=O)OCCC[N+]4(CCC5=CC(=C(C=C5[C@H]4CC6=CC(=C(C(=C6)OC)OC)OC)OC)OC)C ,9.029000000000003,1029.2779999999996,14,0,28
CC1=CC=C(C=C1)N(CC2=NCCN2)C3=CC(=CC=C3)O ,2.8404200000000013,281.359,4,2,4
C1CC2=C(C=CC(=C2)F)OC1C(CNCC(C3CCC4=C(O3)C=CC(=C4)F)O)O ,2.363600000000001,405.4410000000001,5,3,6
CC1=C(C(=O)C2=C(C1=O)N3C[C@H]4[C@@H]([C@@]3([C@@H]2COC(=O)N)OC)N4)N ,-1.6511999999999976,334.33200000000005,8,3,3
CN1CCN(CC1)C(=O)OC2C3=NC=CN=C3C(=O)N2C4=NC=C(C=C4)Cl ,1.5679999999999996,388.81500000000005,7,0,2
C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N ,0.6163,212.22999999999996,4,1,2
CC1=CC=C(C=C1)C2=C(N3C=C(C=CC3=N2)C)CC(=O)N(C)C ,3.2488400000000013,307.39700000000005,3,0,3
CN(C)CCC1=CNC2=C1C=C(C=C2)CC3COC(=O)N3 ,1.9228999999999998,287.363,3,2,5
CCN(C1=CC=CC(=C1)C2=CC=NC3=C(C=NN23)C#N)C(=O)C ,2.6407800000000003,305.34100000000007,5,0,3
CC1=CC=CC=C1S(=O)(=O)NC(=O)C2=CC(=C(C=C2)CC3=CN(C4=C3C=C(C=C4)NC(=O)OC5CCCC5)C)OC ,5.6959200000000045,575.6870000000001,7,2,8
CCCNS(=O)(=O)NC1=C(C(=NC=N1)OCCOC2=NC=C(C=N2)Br)C3=CC=C(C=C3)Br ,3.572700000000002,588.2820000000002,8,2,11
C1COC[C@H]1OC2=CC=C(C=C2)CC3=C(C=CC(=C3)[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)Cl ,1.6134000000000004,450.9150000000001,7,4,6
CCC1=CC2CC(C3=C(CN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC ,4.753600000000004,778.9470000000002,11,2,7
CC1=C(C=C(C=C1)C(=O)NC2=CC(=C(C=C2)CN3CCN(CC3)C)C(F)(F)F)C#CC4=CN=C5N4N=CC=C5 ,4.456020000000003,532.5700000000003,6,1,4
CCCCC(=O)N(CC1=CC=C(C=C1)C2=CC=CC=C2C3=NNN=N3)C(C(C)C)C(=O)O ,4.1617000000000015,435.5280000000002,5,2,10
CCCCC[C@H](CC[C@@H]1[C@H](C[C@@H]2[C@H]1CC3=C(C2)C(=CC=C3)OCC(=O)O)O)O ,3.5832000000000024,390.5200000000001,4,3,10
CN1CCC(=C2C3=CC=CC=C3CCN4C2=NC=C4C=O)CC1 ,2.7792000000000012,307.39700000000005,4,0,1
CC(C)NC1=C(N=CC=C1)N2CCN(CC2)C(=O)C3=CC4=C(N3)C=CC(=C4)NS(=O)(=O)C ,2.7171000000000003,456.5720000000001,6,3,6
C1[C@@H]2[C@@H](C2N)CN1C3=C(C=C4C(=O)C(=CN(C4=N3)C5=C(C=C(C=C5)F)F)C(=O)O)F ,1.894499999999999,416.3590000000001,6,2,3
C1CC[N+]2(C1)C3CCC2CC(C3)OC(=O)C(C4=CC=CC=C4)(C5=CC=CC=C5)O ,3.7697000000000034,392.519,3,1,4
CN1C2CCC1CC(C2)OC(=O)C3=CNC4=CC=CC=C43 ,2.9499000000000013,284.35900000000004,3,1,2
CCN(CC1=CC=NC=C1)C(=O)C(CO)C2=CC=CC=C2 ,2.2062,284.359,3,1,6
CC1=C(C(=C2CCC(OC2=C1C)(C)COC3=CC=C(C=C3)CC4C(=O)NC(=O)S4)C)O ,4.374260000000004,441.54900000000015,6,2,5
CC1=C(C=CC2=C1C(=[NH+]C(=N2)N)N)CNC3=CC(=C(C(=C3)OC)OC)OC ,2.1596199999999994,370.43300000000016,7,3,6
COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N ,1.2575999999999996,290.32300000000004,7,2,5
CN(C)CCOC1=CC=C(C=C1)CNC(=O)C2=CC(=C(C(=C2)OC)OC)OC ,2.5828000000000007,388.46400000000017,6,1,10
CC1(C(=O)N(C(=O)O1)C)C ,0.37360000000000004,143.14199999999997,3,0,0
C1CCC(CC1)C(CCN2CCCCC2)(C3=CC=CC=C3)O ,4.330500000000005,301.47399999999993,2,1,5
C1N2CN3CN1CN(C2)C3.C1=CC=C(C=C1)C(=O)NCC(=O)O ,-0.5187999999999979,319.36500000000007,6,2,3
CC1=CC(=CC(=C1OC2=NC(=NC(=C2Br)N)NC3=CC=C(C=C3)C#N)C)C#N ,4.717400000000003,435.28500000000014,7,2,4
C1CN(CCN1CCCN2C(=O)N3C=CC=CC3=N2)C4=CC(=CC=C4)Cl ,2.3617,371.87200000000007,6,0,5
C1CCC2=C(C1)C=CC=C2NC3=NCCN3 ,1.9365,215.29999999999998,3,2,1
CN(C)CC1CCCCC1(C2=CC(=CC=C2)OC)O ,2.634600000000001,263.381,3,1,4
CCC1(C2=C(COC1=O)C(=O)N3CC4=C(C3=C2)N=C5C=CC(=C(C5=C4)CN(C)C)O)O ,1.8468,421.45300000000015,8,2,3
CC1(OC2COC3(C(C2O1)OC(O3)(C)C)COS(=O)(=O)N)C ,-0.3953999999999982,339.36600000000004,8,1,3
CC1=CC=C(C=C1)C(=O)C2=CC=C(N2C)CC(=O)[O-] ,0.8569199999999997,256.281,4,0,4
C[C@]1(CN2C=C(N=C2O1)[N+](=O)[O-])COC3=CC=C(C=C3)N4CCC(CC4)OC5=CC=C(C=C5)OC(F)(F)F ,4.967800000000005,534.4910000000003,9,0,8
CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2CCCCCC2 ,1.77392,311.40700000000015,4,2,3
CC/C=C/CC(=O)N[C@@H](CC1=CC=C(C=C1)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC3=CC=C(C=C3)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C(C)C)C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCC(=O)N)C(=O)NCC(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)N ,-27.031080000000056,5135.862999999984,72,83,181
C[C@]12CCC3[C@H]([C@@H]1CC[C@@H]2C(=O)NC4=C(C=CC(=C4)C(F)(F)F)C(F)(F)F)CC[C@@H]5[C@@]3(C=CC(=O)N5)C ,6.576100000000006,528.5370000000001,2,2,2
C1CN=C(N1)NC2=C(C=CC3=NSN=C32)Cl ,1.7157999999999998,253.718,6,2,1
CCCCS(=O)(=O)NC(CC1=CC=C(C=C1)OCCCCC2CCNCC2)C(=O)O ,2.950500000000001,440.6060000000004,5,3,14
CC(C)(C)NCC(COC1=NSN=C1N2CCOCC2)O ,0.5024999999999997,316.4270000000001,8,2,6
CC1CC2=C(CCC(=O)C2)C3C1C4CCC(C4(CC3)C)(C#C)O ,3.882600000000004,312.453,2,1,0
CC1=C(SC=C1)C(=CCCN2CCCC(C2)C(=O)O)C3=C(C=CS3)C ,5.044840000000004,375.559,4,1,6
C1CN1P(=S)(N2CC2)N3CC3 ,0.15769999999999995,189.22399999999996,1,0,3
CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)SC ,5.8856000000000055,370.5870000000001,4,0,4
C1=CC=C2C(=C1)NC(=N2)C3=CSC=N3 ,2.686400000000001,201.25400000000002,3,1,1
C1CC(C2=CC=CC=C2C1)C3=NCCN3 ,2.1082,200.28499999999994,2,1,1
CC12CCC3C(C1CCC(=O)O2)CCC4=CC(=O)C=CC34C ,3.5899000000000028,300.39799999999997,3,0,0
CC(C)N1CCN(CC1)C2=CC=C(C=C2)OCC3COC(O3)(CN4C=NC=N4)C5=C(C=C(C=C5)Cl)Cl ,4.462700000000003,532.4720000000002,8,0,8
COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4CCCO4)N)OC ,1.0567999999999995,387.44000000000017,8,1,4
COC1=CC(=CC(=C1O)OC)C2C3C(COC3=O)C(C4=CC5=C(C=C24)OCO5)OC6C(C(C7C(O6)COC(O7)C8=CC=CS8)O)O ,2.7529000000000012,656.6620000000005,14,3,6
CN1C(=O)N2C=NC(=C2N=N1)C(=O)N ,-2.0781,194.15399999999997,7,1,1
CCCCCCCC(=O)NC(CN1CCCC1)C(C2=CC3=C(C=C2)OCCO3)O ,3.432300000000003,404.55100000000016,5,2,11
CCOC(=O)C1=CN=C(C=C1)C#CC2=CC3=C(C=C2)SCCC3(C)C ,4.431500000000004,351.4710000000002,4,0,2
CC1=C(C2=C(C1=CC3=CC=C(C=C3)S(=O)C)C=CC(=C2)F)CC(=O)O ,4.365500000000003,356.41800000000006,2,1,4
COCCCN1CCC(CC1)NC(=O)C2=CC(=C(C3=C2OCC3)N)Cl ,2.0878,367.8770000000002,5,2,6
CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N ,1.3660199999999998,253.28300000000002,5,2,3
C1=CC(=CC=C1CSC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl ,6.5180000000000025,397.7579999999999,3,0,6
C1CCC(C1)C(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3 ,3.466380000000002,306.37300000000005,5,1,4
CC1C(C(C(O1)OC2C(C(C(C(C2O)O)N=C(N)N)O)N=C(N)N)OC3C(C(C(C(O3)CO)O)O)NC)(C=O)O ,-8.161100000000014,581.5800000000003,15,12,9
CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5 ,4.590320000000003,493.61500000000024,7,2,7
C1CC(N(C1)C(=O)C(CC2=CN=CN2)NC(=O)C3CCC(=O)N3)C(=O)N ,-1.808099999999997,362.3900000000002,5,4,6
CC(=O)SC1CC2=CC(=O)CCC2(C3C1C4CCC5(C4(CC3)C)CCC(=O)O5)C ,4.852300000000005,416.5830000000003,5,0,1
CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)N3C=C(N=C3)C)C(F)(F)F)NC4=NC=CC(=N4)C5=CN=CC=C5 ,6.355840000000003,529.5260000000002,7,2,6
C[C@H]([C@@H](CO)NC(=O)C1CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)C(C)O)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=CC=C4)NC(=O)C(CC5=CC=CC=C5)N)O.CC(=O)O.CC(=O)O ,-0.6236000000000077,1139.3649999999993,16,15,17
C1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N ,0.8595999999999999,250.283,5,2,3
C1=CN=C(N=C1)[NH2+]S(=[OH+])(=O)C2=CC=C(C=C2)N.[Ag+] ,-0.20280000000000065,360.16700000000003,4,2,3
CCCC1=NN(C2=C1NC(=NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)C)OCC)C ,1.6109,474.5870000000004,8,1,7
CC(C)CC(C1(CCC1)C2=CC=C(C=C2)Cl)N(C)C ,4.738000000000005,279.8550000000001,1,0,5
CNC1CCC(C2=CC=CC=C12)C3=CC(=C(C=C3)Cl)Cl ,5.179600000000003,306.236,1,1,2
CN1C2CC(CC1C3C2O3)OC(=O)C(CO)C4=CC=CC=C4 ,0.9180999999999993,303.35799999999995,5,1,4
C1=CC=C(C(=C1)C(=O)OC2=CC=CC=C2C(=O)O)O ,2.3096,258.229,4,2,3
CC1=CN(C(=O)NC1=O)C2C=CC(O2)CO ,-0.7090800000000002,224.216,5,2,2
C1=CC=C(C=C1)CCCCOCCCCCCNCC(C2=CC(=C(C=C2)O)CO)O ,4.1074000000000055,415.57400000000007,5,4,16
CCC1C(C(C(C(=NOCOCCOC)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)O)(C)O ,2.2096000000000067,837.0580000000001,17,5,13
CC1=C(C2=CC3=C(C(=C([N-]3)C=C4C(=C(C(=N4)C=C5C(=C(C(=N5)C=C1[N-]2)C=C)C)C=C)C)C)CCC(=O)O)CCC(=O)O.[Cl-].[Fe+3] ,3.4591400000000023,651.9520000000003,4,2,8
CCCN(CCC)CCC1=C2CC(=O)NC2=CC=C1 ,2.845700000000001,260.381,2,1,7
CS(=O)(=O)C1=CC=C(C=C1)C2=C(C(=O)OC2)C3=CC=CC=C3 ,2.5577000000000005,314.36199999999997,4,0,3
CN(C)CCC1=CNC2=C1C=C(C=C2)CN3C=NC=N3 ,1.9118,269.352,4,1,5
CC(C)C1=NC(=CS1)CN(C)C(=O)NC(C(C)C)C(=O)NC(CC2=CC=CC=C2)CC(C(CC3=CC=CC=C3)NC(=O)OCC4=CN=CS4)O ,5.905200000000007,720.9620000000002,9,4,17
C1=CC2=C(C=C1OC(F)(F)F)SC(=N2)N ,2.7771,234.20199999999997,4,1,1
C1=NC(=NN1C2C(C(C(O2)CO)O)O)C(=O)N ,-3.0114999999999994,244.20699999999994,8,4,3
COC1C(CC2CN3CCC4=C(C3CC2C1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC ,4.171100000000004,608.6880000000003,10,1,8
COC1C(CC2CN3CCC4=C(C3CC2C1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)C=CC6=CC(=C(C(=C6)OC)OC)OC ,4.570700000000004,634.7260000000002,10,1,9
CC1=C(C=C(C=C1)NC2=NC=CC(=N2)N(C)C3=CC4=NN(C(=C4C=C3)C)C)S(=O)(=O)N ,3.1390399999999996,437.52900000000017,8,2,5
CNC(=C[N+](=O)[O-])NCCSCC1=CC=C(O1)CN(C)C ,1.4589999999999996,314.41100000000006,7,2,10
C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O ,6.075200000000007,473.59400000000016,6,2,7
CCNC(=O)CCCC=CC[C@H]1[C@H](C[C@H]([C@@H]1C=C[C@H](CCC2=CC=CC=C2)O)O)O ,3.1469000000000027,415.5740000000001,4,4,12
C1CN(CCN1CCOCCO)C2=NC3=CC=CC=C3SC4=CC=CC=C42 ,2.8560000000000016,383.5170000000001,6,1,5
C1C(=S)N(C2=C(C=C(C=C2)Cl)C(=N1)C3=CC=CC=C3F)CC(F)(F)F ,5.026200000000002,386.80100000000004,2,0,2
CCC1=C(C(=NC(=N1)N)N)C2=CC=C(C=C2)Cl ,2.5238000000000005,248.717,4,2,2
CN(C)CCN(CC1=CC=C(C=C1)OC)C2=CC=CC=N2 ,2.6584000000000003,285.391,4,0,7
